Tumor_Sample_Barcode	total	cohort
TCGA-99-AA5R-01A-11D-A397-08	53	LUAD
TCGA-50-8457-01A-11D-2323-08	52	LUAD
TCGA-55-6978-01A-11D-1945-08	52	LUAD
TCGA-62-A472-01A-11D-A24D-08	52	LUAD
TCGA-93-A4JO-01A-21D-A24P-08	52	LUAD
TCGA-62-A46V-01A-11D-A24D-08	51	LUAD
TCGA-86-6562-01A-11D-1753-08	51	LUAD
TCGA-71-6725-01A-11D-1855-08	50	LUAD
TCGA-50-6597-01A-11D-1855-08	49	LUAD
TCGA-78-7163-01A-12D-2063-08	49	LUAD
TCGA-49-4501-01A-01D-1265-08	48	LUAD
TCGA-55-7573-01A-11D-2036-08	48	LUAD
TCGA-86-7953-01A-11D-2184-08	48	LUAD
TCGA-86-8075-01A-11D-2238-08	48	LUAD
TCGA-49-4490-01A-21D-1855-08	47	LUAD
TCGA-75-6205-01A-11D-1753-08	47	LUAD
TCGA-78-7160-01A-11D-2036-08	45	LUAD
TCGA-05-4426-01A-01D-1265-08	43	LUAD
TCGA-05-4434-01A-01D-1265-08	43	LUAD
TCGA-55-A48Z-01A-12D-A24P-08	43	LUAD
TCGA-86-8280-01A-11D-2284-08	43	LUAD
TCGA-86-8055-01A-11D-2238-08	42	LUAD
TCGA-97-7553-01A-21D-2036-08	41	LUAD
TCGA-05-4425-01A-01D-1753-08	40	LUAD
TCGA-55-7284-01B-11D-2238-08	40	LUAD
TCGA-J2-A4AE-01A-21D-A24D-08	40	LUAD
TCGA-05-4422-01A-01D-1265-08	39	LUAD
TCGA-44-A47B-01A-11D-A24D-08	39	LUAD
TCGA-55-A57B-01A-12D-A397-08	39	LUAD
TCGA-62-8402-01A-11D-2323-08	39	LUAD
TCGA-62-A46U-01A-11D-A24D-08	39	LUAD
TCGA-97-A4M1-01A-11D-A24P-08	39	LUAD
TCGA-67-6216-01A-11D-1753-08	38	LUAD
TCGA-75-5147-01A-01D-1625-08	38	LUAD
TCGA-91-8497-01A-11D-2393-08	38	LUAD
TCGA-49-4512-01A-21D-1855-08	37	LUAD
TCGA-62-A46Y-01A-11D-A24D-08	35	LUAD
TCGA-55-8512-01A-11D-2393-08	34	LUAD
TCGA-97-7552-01A-11D-2036-08	34	LUAD
TCGA-05-5429-01A-01D-1625-08	33	LUAD
TCGA-55-8087-01A-11D-2238-08	33	LUAD
TCGA-86-8668-01A-11D-2393-08	33	LUAD
TCGA-86-8671-01A-11D-2393-08	33	LUAD
TCGA-91-8496-01A-11D-2393-08	32	LUAD
TCGA-97-8177-01A-11D-2284-08	32	LUAD
TCGA-05-4433-01A-22D-1855-08	31	LUAD
TCGA-55-6980-01A-11D-1945-08	30	LUAD
TCGA-55-6984-01A-11D-1945-08	30	LUAD
TCGA-55-8091-01A-11D-2238-08	30	LUAD
TCGA-75-7025-01A-12D-1945-08	30	LUAD
TCGA-38-4627-01A-01D-1553-08	29	LUAD
TCGA-50-8460-01A-11D-2323-08	29	LUAD
TCGA-L9-A50W-01A-12D-A397-08	29	LUAD
TCGA-MP-A4T9-01A-11D-A24P-08	29	LUAD
TCGA-55-8505-01A-11D-2393-08	28	LUAD
TCGA-69-7761-01A-11D-2167-08	28	LUAD
TCGA-97-A4M6-01A-11D-A24P-08	28	LUAD
TCGA-55-8206-01A-11D-2238-08	27	LUAD
TCGA-97-8175-01A-11D-2284-08	27	LUAD
TCGA-NJ-A7XG-01A-12D-A397-08	27	LUAD
TCGA-97-A4M2-01A-12D-A24P-08	26	LUAD
TCGA-55-6543-01A-11D-1753-08	23	LUAD
TCGA-62-8397-01A-11D-2323-08	23	LUAD
TCGA-97-8552-01A-11D-2393-08	23	LUAD
TCGA-55-6986-01A-11D-1945-08	22	LUAD
TCGA-50-5055-01A-01D-1625-08	21	LUAD
TCGA-75-6212-01A-11D-1753-08	21	LUAD
TCGA-55-8619-01A-11D-2393-08	19	LUAD
TCGA-91-A4BD-01A-11D-A24D-08	16	LUAD
TCGA-75-7030-01A-11D-1945-08	15	LUAD
TCGA-44-6148-01A-11D-1753-08	13	LUAD
TCGA-78-8648-01A-11D-2393-08	13	LUAD
TCGA-38-A44F-01A-11D-A24D-08	11	LUAD
TCGA-75-6203-01A-11D-1753-08	11	LUAD
TCGA-L4-A4E6-01A-11D-A24D-08	10	LUAD
TCGA-55-8513-01A-11D-2393-08	6	LUAD
TCGA-49-AARR-01A-11D-A410-08	2	LUAD
TCGA-55-7816-01A-11D-2167-08	2	LUAD
TCGA-18-3409-01A-01D-0983-08	2464	LUSC
TCGA-90-A4ED-01A-31D-A257-08	1555	LUSC
TCGA-21-1079-01A-01W-0782-08	1382	LUSC
TCGA-43-5668-01A-01D-1632-08	1158	LUSC
TCGA-33-4566-01A-01D-1441-08	1152	LUSC
TCGA-85-6561-01A-11D-1817-08	1089	LUSC
TCGA-43-8118-01A-11D-2395-08	1081	LUSC
TCGA-63-A5MM-01A-11D-A26M-08	1058	LUSC
TCGA-66-2785-01A-01D-1522-08	998	LUSC
TCGA-37-4130-01A-01D-1352-08	975	LUSC
TCGA-90-7769-01A-11D-2122-08	957	LUSC
TCGA-60-2698-01A-01D-1522-08	954	LUSC
TCGA-98-8021-01A-11D-2244-08	897	LUSC
TCGA-21-1080-01A-01W-0782-08	885	LUSC
TCGA-O2-A52Q-01A-11D-A26M-08	854	LUSC
TCGA-37-3792-01A-01D-0983-08	848	LUSC
TCGA-43-3920-01A-01D-0983-08	844	LUSC
TCGA-90-7964-01A-21D-2184-08	828	LUSC
TCGA-43-2581-01A-01D-1522-08	802	LUSC
TCGA-94-8490-01A-11D-2323-08	795	LUSC
TCGA-46-3769-01A-01D-0983-08	784	LUSC
TCGA-60-2714-01A-01D-1522-08	767	LUSC
TCGA-56-8628-01A-11D-2395-08	744	LUSC
TCGA-56-8625-01A-11D-2395-08	737	LUSC
TCGA-92-7340-01A-21D-2042-08	716	LUSC
TCGA-56-7222-01A-11D-2042-08	682	LUSC
TCGA-77-6842-01A-11D-1945-08	681	LUSC
TCGA-37-5819-01A-01D-1632-08	666	LUSC
TCGA-85-A4CL-01A-41D-A26M-08	665	LUSC
TCGA-22-5473-01A-01D-1632-08	661	LUSC
TCGA-37-3789-01A-01D-0983-08	645	LUSC
TCGA-21-1083-01A-01D-1521-08	642	LUSC
TCGA-56-7822-01A-11D-2122-08	638	LUSC
TCGA-56-7731-01A-11D-2122-08	626	LUSC
TCGA-43-7656-01A-11D-2122-08	609	LUSC
TCGA-77-7141-01A-11D-2042-08	605	LUSC
TCGA-34-5231-01A-21D-1817-08	569	LUSC
TCGA-98-A538-01A-11D-A25L-08	568	LUSC
TCGA-43-6143-01A-11D-1817-08	566	LUSC
TCGA-39-5031-01A-01D-1441-08	564	LUSC
TCGA-18-3416-01A-01D-0983-08	560	LUSC
TCGA-39-5011-01A-01D-1441-08	552	LUSC
TCGA-22-4613-01A-01D-1441-08	550	LUSC
TCGA-51-6867-01A-11D-2042-08	544	LUSC
TCGA-18-3421-01A-01D-0983-08	533	LUSC
TCGA-77-A5G3-01A-31D-A27K-08	531	LUSC
TCGA-34-2604-01A-01D-1522-08	525	LUSC
TCGA-39-5034-01A-01D-1441-08	520	LUSC
TCGA-66-2787-01A-01D-0983-08	519	LUSC
TCGA-NC-A5HG-01A-11D-A26M-08	506	LUSC
TCGA-33-4583-01A-01D-1441-08	497	LUSC
TCGA-66-2773-01A-01D-1267-08	496	LUSC
TCGA-NC-A5HN-01A-11D-A26M-08	494	LUSC
TCGA-21-1070-01A-01D-1521-08	492	LUSC
TCGA-66-2734-01A-01D-0983-08	480	LUSC
TCGA-94-8491-01A-11D-2323-08	478	LUSC
TCGA-34-8454-01A-11D-2323-08	464	LUSC
TCGA-43-2576-01A-01D-1522-08	459	LUSC
TCGA-66-2756-01A-01D-1522-08	457	LUSC
TCGA-MF-A522-01A-11D-A25L-08	457	LUSC
TCGA-34-7107-01A-11D-1945-08	446	LUSC
TCGA-77-6845-01A-11D-1945-08	442	LUSC
TCGA-22-5479-01A-31D-1945-08	438	LUSC
TCGA-O2-A52N-01A-11D-A26M-08	437	LUSC
TCGA-56-A62T-01A-11D-A401-08	435	LUSC
TCGA-46-3765-01A-01D-0983-08	432	LUSC
TCGA-96-A4JK-01A-11D-A257-08	431	LUSC
TCGA-56-7579-01A-11D-2042-08	428	LUSC
TCGA-34-8455-01A-11D-2323-08	426	LUSC
TCGA-56-8504-01A-11D-2395-08	418	LUSC
TCGA-NC-A5HD-01A-11D-A26M-08	418	LUSC
TCGA-77-A5G6-01A-11D-A27K-08	417	LUSC
TCGA-39-5040-01A-21D-2122-08	414	LUSC
TCGA-85-A4JB-01A-51D-A25L-08	413	LUSC
TCGA-63-A5MW-01A-11D-A26M-08	408	LUSC
TCGA-34-2600-01A-01D-1522-08	396	LUSC
TCGA-66-2795-01A-02D-0983-08	392	LUSC
TCGA-43-6770-01A-11D-1817-08	390	LUSC
TCGA-85-A50Z-01A-21D-A25L-08	388	LUSC
TCGA-56-8629-01A-11D-2395-08	387	LUSC
TCGA-85-6560-01A-11D-1817-08	387	LUSC
TCGA-60-2720-01A-01D-1522-08	384	LUSC
TCGA-77-8136-01A-11D-2244-08	383	LUSC
TCGA-33-6737-01A-11D-1817-08	380	LUSC
TCGA-56-8622-01A-11D-2395-08	375	LUSC
TCGA-NC-A5HI-01A-11D-A26M-08	370	LUSC
TCGA-98-7454-01A-11D-2042-08	368	LUSC
TCGA-21-5787-01A-01D-1632-08	367	LUSC
TCGA-56-8307-01A-11D-2293-08	367	LUSC
TCGA-52-7810-01A-11D-2122-08	366	LUSC
TCGA-18-3411-01A-01D-0983-08	363	LUSC
TCGA-21-5783-01A-41D-2184-08	363	LUSC
TCGA-66-2759-01A-01D-1522-08	363	LUSC
TCGA-37-A5EL-01A-11D-A26M-08	361	LUSC
TCGA-6A-AB49-01A-12D-A401-08	360	LUSC
TCGA-94-A4VJ-01A-11D-A257-08	359	LUSC
TCGA-51-4079-01A-01D-1458-08	356	LUSC
TCGA-96-7544-01A-11D-2042-08	355	LUSC
TCGA-43-7658-01A-11D-2122-08	354	LUSC
TCGA-21-5786-01A-01D-1632-08	352	LUSC
TCGA-33-AASI-01A-22D-A401-08	352	LUSC
TCGA-43-6771-01A-11D-1817-08	352	LUSC
TCGA-63-A5MS-01A-11D-A26M-08	352	LUSC
TCGA-77-7463-01A-11D-2042-08	351	LUSC
TCGA-NC-A5HJ-01A-11D-A26M-08	351	LUSC
TCGA-77-8144-01A-11D-2244-08	348	LUSC
TCGA-18-3414-01A-01D-0983-08	343	LUSC
TCGA-46-3768-01A-01D-0983-08	343	LUSC
TCGA-66-2763-01A-01D-1522-08	343	LUSC
TCGA-85-7710-01A-11D-2122-08	342	LUSC
TCGA-33-AASB-01A-11D-A401-08	340	LUSC
TCGA-77-7465-01A-11D-2042-08	340	LUSC
TCGA-21-5782-01A-01D-1632-08	339	LUSC
TCGA-58-A46M-01A-11D-A24D-08	338	LUSC
TCGA-85-A5B5-01A-21D-A26M-08	338	LUSC
TCGA-56-7730-01A-11D-2122-08	337	LUSC
TCGA-92-8063-01A-11D-2244-08	336	LUSC
TCGA-21-1082-01A-01D-1521-08	335	LUSC
TCGA-43-3394-01A-01D-0983-08	334	LUSC
TCGA-33-4532-01A-01D-1267-08	332	LUSC
TCGA-77-6844-01A-11D-1945-08	332	LUSC
TCGA-NC-A5HP-01A-11D-A26M-08	332	LUSC
TCGA-66-2789-01A-01D-0983-08	331	LUSC
TCGA-77-8140-01A-11D-2244-08	330	LUSC
TCGA-56-8305-01A-11D-2293-08	328	LUSC
TCGA-77-8133-01A-12D-2244-08	326	LUSC
TCGA-18-4083-01A-01D-1352-08	324	LUSC
TCGA-68-A59J-01A-21D-A26M-08	324	LUSC
TCGA-22-5472-01A-01D-1632-08	320	LUSC
TCGA-37-3783-01A-01D-1267-08	319	LUSC
TCGA-66-2769-01A-02D-1522-08	319	LUSC
TCGA-O2-A52S-01A-11D-A25L-08	319	LUSC
TCGA-98-A53I-01A-31D-A25L-08	318	LUSC
TCGA-22-A5C4-01A-12D-A27K-08	317	LUSC
TCGA-34-2605-01A-01D-1522-08	317	LUSC
TCGA-43-8116-01A-11D-2244-08	317	LUSC
TCGA-66-2754-01A-01D-0983-08	317	LUSC
TCGA-63-6202-01A-11D-1817-08	316	LUSC
TCGA-66-2744-01A-01D-0983-08	316	LUSC
TCGA-66-2766-01A-01D-1522-08	316	LUSC
TCGA-90-A4EE-01A-11D-A257-08	316	LUSC
TCGA-43-A474-01A-11D-A24D-08	315	LUSC
TCGA-34-5928-01A-11D-1817-08	314	LUSC
TCGA-77-7140-01A-41D-2042-08	313	LUSC
TCGA-77-7139-01A-11D-2042-08	311	LUSC
TCGA-85-8071-01A-11D-2244-08	311	LUSC
TCGA-37-4141-01A-02D-1352-08	310	LUSC
TCGA-56-6546-01A-11D-1817-08	310	LUSC
TCGA-56-8308-01A-11D-2293-08	308	LUSC
TCGA-33-AASD-01A-11D-A401-08	306	LUSC
TCGA-18-3410-01A-01D-0983-08	305	LUSC
TCGA-22-4594-01A-01D-1267-08	304	LUSC
TCGA-22-4599-01A-01D-1441-08	304	LUSC
TCGA-33-4586-01A-01D-1441-08	304	LUSC
TCGA-63-A5MB-01A-11D-A26M-08	304	LUSC
TCGA-22-1016-01A-01D-1521-08	303	LUSC
TCGA-39-5016-01A-01D-1441-08	303	LUSC
TCGA-77-6843-01A-11D-1945-08	303	LUSC
TCGA-NC-A5HH-01A-11D-A26M-08	303	LUSC
TCGA-56-7582-01A-11D-2042-08	302	LUSC
TCGA-66-2782-01A-01D-1522-08	301	LUSC
TCGA-66-2791-01A-01D-0983-08	301	LUSC
TCGA-NC-A5HQ-01A-11D-A26M-08	301	LUSC
TCGA-77-7337-01A-21D-2042-08	299	LUSC
TCGA-58-8391-01A-11D-2323-08	297	LUSC
TCGA-60-2724-01A-01D-1522-08	297	LUSC
TCGA-NC-A5HT-01A-11D-A26M-08	297	LUSC
TCGA-98-A53A-01A-11D-A25L-08	293	LUSC
TCGA-33-6738-01A-11D-1945-08	292	LUSC
TCGA-85-8582-01A-21D-2395-08	292	LUSC
TCGA-18-3407-01A-01D-0983-08	291	LUSC
TCGA-LA-A446-01A-21D-A257-08	291	LUSC
TCGA-92-7341-01A-31D-2042-08	290	LUSC
TCGA-22-5491-01A-01D-1632-08	288	LUSC
TCGA-NC-A5HR-01A-21D-A26M-08	288	LUSC
TCGA-66-2727-01A-01D-0983-08	287	LUSC
TCGA-NK-A5CT-01A-31D-A26M-08	287	LUSC
TCGA-66-2767-01A-01D-1522-08	286	LUSC
TCGA-L3-A524-01A-11D-A25L-08	286	LUSC
TCGA-43-2578-01A-01D-1522-08	284	LUSC
TCGA-66-2758-01A-02D-1522-08	282	LUSC
TCGA-68-7757-01B-11D-2293-08	281	LUSC
TCGA-21-1076-01A-02D-1521-08	280	LUSC
TCGA-37-A5EM-01A-21D-A27K-08	277	LUSC
TCGA-22-4595-01A-01D-1267-08	271	LUSC
TCGA-63-5131-01A-01D-1441-08	271	LUSC
TCGA-22-5481-01A-31D-1945-08	270	LUSC
TCGA-43-6647-01A-11D-1817-08	270	LUSC
TCGA-60-2722-01A-01D-1522-08	270	LUSC
TCGA-70-6722-01A-11D-1817-08	270	LUSC
TCGA-33-AASL-01A-11D-A401-08	269	LUSC
TCGA-60-2703-01A-11D-2042-08	269	LUSC
TCGA-63-5128-01A-01D-1441-08	267	LUSC
TCGA-37-4132-01A-01D-1352-08	266	LUSC
TCGA-85-A4QQ-01A-41D-A25L-08	266	LUSC
TCGA-56-6545-01A-11D-1817-08	265	LUSC
TCGA-60-2726-01A-01D-1522-08	265	LUSC
TCGA-68-8250-01A-11D-2293-08	265	LUSC
TCGA-68-8251-01A-11D-2293-08	265	LUSC
TCGA-NK-A5CR-01A-11D-A26M-08	265	LUSC
TCGA-66-2793-01A-01D-1267-08	264	LUSC
TCGA-37-4135-01A-01D-1352-08	259	LUSC
TCGA-77-8128-01A-11D-2244-08	259	LUSC
TCGA-85-8481-01A-11D-2323-08	259	LUSC
TCGA-NC-A5HM-01A-12D-A26M-08	259	LUSC
TCGA-18-5592-01A-01D-1632-08	257	LUSC
TCGA-33-4533-01A-01D-1267-08	256	LUSC
TCGA-56-A49D-01A-11D-A24D-08	255	LUSC
TCGA-52-7812-01A-11D-2122-08	252	LUSC
TCGA-85-8350-01A-11D-2293-08	252	LUSC
TCGA-51-4080-01A-01D-1458-08	250	LUSC
TCGA-60-2723-01A-01D-1522-08	248	LUSC
TCGA-85-7697-01A-11D-2122-08	248	LUSC
TCGA-NC-A5HK-01A-11D-A26M-08	247	LUSC
TCGA-58-8393-01A-11D-2323-08	246	LUSC
TCGA-18-3417-01A-01D-1441-08	244	LUSC
TCGA-34-A5IX-01A-12D-A27K-08	244	LUSC
TCGA-18-3406-01A-01D-0983-08	243	LUSC
TCGA-77-A5GH-01A-11D-A27K-08	243	LUSC
TCGA-90-A59Q-01A-11D-A26M-08	243	LUSC
TCGA-43-5670-01A-21D-2122-08	242	LUSC
TCGA-56-7221-01A-11D-2042-08	242	LUSC
TCGA-85-6798-01A-11D-1945-08	242	LUSC
TCGA-68-7755-01A-11D-2122-08	240	LUSC
TCGA-85-8352-01A-31D-2323-08	240	LUSC
TCGA-56-7223-01A-11D-2042-08	239	LUSC
TCGA-56-7580-01A-11D-2042-08	239	LUSC
TCGA-66-2771-01A-01D-0983-08	239	LUSC
TCGA-22-1005-01A-01D-1521-08	238	LUSC
TCGA-43-7657-01A-31D-2122-08	237	LUSC
TCGA-46-3767-01A-01D-0983-08	237	LUSC
TCGA-85-7950-01A-11D-2184-08	237	LUSC
TCGA-34-5927-01A-11D-1817-08	236	LUSC
TCGA-39-5036-01A-01D-1441-08	236	LUSC
TCGA-85-8276-01A-11D-2293-08	236	LUSC
TCGA-37-4133-01A-01D-1352-08	235	LUSC
TCGA-63-7021-01A-11D-1945-08	234	LUSC
TCGA-85-8580-01A-31D-2395-08	234	LUSC
TCGA-56-7823-01B-11D-2244-08	233	LUSC
TCGA-85-8287-01A-11D-2293-08	232	LUSC
TCGA-77-7142-01A-11D-2042-08	231	LUSC
TCGA-52-7622-01A-11D-2122-08	230	LUSC
TCGA-96-8170-01A-11D-2293-08	229	LUSC
TCGA-NC-A5HO-01A-11D-A26M-08	225	LUSC
TCGA-92-8065-01A-11D-2244-08	224	LUSC
TCGA-22-1012-01A-01D-1521-08	223	LUSC
TCGA-58-8386-01A-11D-2293-08	223	LUSC
TCGA-43-A475-01A-11D-A24D-08	222	LUSC
TCGA-77-8148-01A-11D-2244-08	221	LUSC
TCGA-63-A5ML-01A-31D-A27K-08	220	LUSC
TCGA-66-2768-01A-01W-0877-08	220	LUSC
TCGA-43-A56U-01A-11D-A26M-08	219	LUSC
TCGA-52-7809-01A-21D-2122-08	219	LUSC
TCGA-56-8626-01A-11D-2395-08	219	LUSC
TCGA-NC-A5HF-01A-11D-A26M-08	219	LUSC
TCGA-18-3412-01A-01D-0983-08	218	LUSC
TCGA-34-2609-01A-01D-1522-08	217	LUSC
TCGA-66-2757-01A-01D-1522-08	217	LUSC
TCGA-22-4604-01A-01D-1267-08	216	LUSC
TCGA-22-5489-01A-01D-1632-08	216	LUSC
TCGA-56-8304-01A-11D-2323-08	216	LUSC
TCGA-O2-A52V-01A-31D-A25L-08	215	LUSC
TCGA-85-7843-01A-11D-2122-08	214	LUSC
TCGA-85-A4JC-01A-11D-A257-08	214	LUSC
TCGA-85-8584-01A-11D-2395-08	213	LUSC
TCGA-98-8022-01A-11D-2244-08	213	LUSC
TCGA-34-2596-01A-01D-1522-08	212	LUSC
TCGA-34-5239-01A-21D-1817-08	212	LUSC
TCGA-94-A5I4-01A-11D-A26M-08	212	LUSC
TCGA-O2-A5IB-01A-11D-A27K-08	212	LUSC
TCGA-60-2713-01A-01D-1522-08	211	LUSC
TCGA-22-5471-01A-01D-1632-08	210	LUSC
TCGA-66-2742-01A-01D-0983-08	209	LUSC
TCGA-22-1002-01A-01D-1521-08	208	LUSC
TCGA-56-8624-01A-11D-2395-08	208	LUSC
TCGA-85-8070-01A-11D-2244-08	208	LUSC
TCGA-90-7766-01A-21D-2122-08	208	LUSC
TCGA-22-5483-01A-01D-1817-08	206	LUSC
TCGA-39-5030-01A-01D-1441-08	206	LUSC
TCGA-58-A46L-01A-11D-A24D-08	206	LUSC
TCGA-85-8288-01A-11D-2293-08	206	LUSC
TCGA-85-A4QR-01A-11D-A257-08	204	LUSC
TCGA-56-A4ZK-01A-11D-A25L-08	203	LUSC
TCGA-66-2783-01A-01D-1267-08	203	LUSC
TCGA-33-AAS8-01A-11D-A401-08	201	LUSC
TCGA-56-A4BW-01A-11D-A24D-08	201	LUSC
TCGA-66-2786-01A-01D-1522-08	201	LUSC
TCGA-37-A5EN-01A-21D-A26M-08	200	LUSC
TCGA-39-5037-01A-01D-1441-08	199	LUSC
TCGA-63-A5MT-01A-21D-A26M-08	199	LUSC
TCGA-63-A5MH-01A-12D-A27K-08	198	LUSC
TCGA-77-7335-01A-11D-2042-08	198	LUSC
TCGA-85-8666-01A-11D-2395-08	198	LUSC
TCGA-63-A5MU-01A-11D-A26M-08	197	LUSC
TCGA-66-2770-01A-01D-1522-08	197	LUSC
TCGA-21-1077-01A-01D-1521-08	196	LUSC
TCGA-77-A5G8-01B-11D-A27K-08	196	LUSC
TCGA-90-7767-01A-11D-2122-08	195	LUSC
TCGA-18-5595-01A-01D-1632-08	194	LUSC
TCGA-85-8277-01A-11D-2293-08	194	LUSC
TCGA-85-8355-01A-11D-2293-08	193	LUSC
TCGA-92-8064-01A-11D-2244-08	193	LUSC
TCGA-22-0940-01A-01D-1521-08	192	LUSC
TCGA-22-5485-01A-01D-1632-08	192	LUSC
TCGA-34-5929-01A-11D-1817-08	192	LUSC
TCGA-85-8664-01A-11D-2395-08	191	LUSC
TCGA-22-5492-01A-01D-1632-08	190	LUSC
TCGA-33-4587-01A-11D-2122-08	190	LUSC
TCGA-77-8139-01A-11D-2244-08	190	LUSC
TCGA-56-8082-01A-11D-2244-08	189	LUSC
TCGA-85-8049-01A-11D-2244-08	189	LUSC
TCGA-60-2695-01A-01D-1522-08	188	LUSC
TCGA-60-2710-01A-01D-1522-08	188	LUSC
TCGA-46-6026-01A-11D-1817-08	187	LUSC
TCGA-63-A5MI-01A-12D-A27K-08	185	LUSC
TCGA-66-2788-01A-01D-0983-08	185	LUSC
TCGA-85-7696-01A-11D-2122-08	185	LUSC
TCGA-21-5784-01A-01D-1632-08	184	LUSC
TCGA-34-5236-01A-21D-1817-08	184	LUSC
TCGA-21-1081-01A-01D-1521-08	183	LUSC
TCGA-39-5022-01A-21D-1817-08	183	LUSC
TCGA-56-A5DS-01A-11D-A27K-08	183	LUSC
TCGA-77-8154-01A-11D-2244-08	182	LUSC
TCGA-56-1622-01A-01D-1521-08	180	LUSC
TCGA-60-2708-01A-01D-1522-08	180	LUSC
TCGA-43-A56V-01A-11D-A26M-08	179	LUSC
TCGA-NC-A5HE-01A-11D-A26M-08	179	LUSC
TCGA-51-4081-01A-01D-1458-08	178	LUSC
TCGA-85-A53L-01A-21D-A26M-08	178	LUSC
TCGA-94-8035-01A-11D-2244-08	178	LUSC
TCGA-77-8156-01A-11D-2244-08	177	LUSC
TCGA-85-8354-01A-31D-2323-08	177	LUSC
TCGA-46-6025-01A-11D-1817-08	176	LUSC
TCGA-66-2755-01A-01D-1522-08	176	LUSC
TCGA-21-1075-01A-01W-0782-08	175	LUSC
TCGA-43-8115-01A-11D-2244-08	175	LUSC
TCGA-60-2719-01A-01D-1522-08	175	LUSC
TCGA-60-2721-01A-01D-1522-08	175	LUSC
TCGA-94-7943-01A-11D-2184-08	174	LUSC
TCGA-22-4591-01A-01D-1267-08	173	LUSC
TCGA-63-7020-01A-11D-1945-08	173	LUSC
TCGA-58-A46N-01A-11D-A24D-08	172	LUSC
TCGA-33-4547-01A-01D-1267-08	171	LUSC
TCGA-39-5024-01A-21D-1817-08	171	LUSC
TCGA-NC-A5HL-01A-11D-A26M-08	171	LUSC
TCGA-22-4609-01A-21D-2122-08	170	LUSC
TCGA-33-A4WN-01A-11D-A25L-08	170	LUSC
TCGA-79-5596-01A-31D-1945-08	170	LUSC
TCGA-J1-A4AH-01A-31D-A24D-08	170	LUSC
TCGA-66-2800-01A-01D-1267-08	169	LUSC
TCGA-98-8023-01A-11D-2244-08	169	LUSC
TCGA-33-4582-01A-01D-1441-08	167	LUSC
TCGA-33-AASJ-01A-11D-A401-08	166	LUSC
TCGA-34-5241-01A-01D-1441-08	166	LUSC
TCGA-18-3415-01A-01D-0983-08	165	LUSC
TCGA-33-4538-01A-01D-1267-08	165	LUSC
TCGA-60-2704-01A-11D-2042-08	165	LUSC
TCGA-85-A511-01A-21D-A25L-08	165	LUSC
TCGA-85-8072-01A-31D-2244-08	163	LUSC
TCGA-77-8130-01A-11D-2244-08	162	LUSC
TCGA-21-1071-01A-01D-1521-08	161	LUSC
TCGA-63-7022-01A-11D-1945-08	161	LUSC
TCGA-98-A539-01A-31D-A25L-08	161	LUSC
TCGA-34-5232-01A-21D-1817-08	160	LUSC
TCGA-63-A5MP-01A-11D-A26M-08	160	LUSC
TCGA-XC-AA0X-01A-32D-A401-08	160	LUSC
TCGA-22-5478-01A-01D-1632-08	159	LUSC
TCGA-58-A46J-01A-11D-A24D-08	159	LUSC
TCGA-22-4593-01A-21D-1817-08	158	LUSC
TCGA-33-A5GW-01A-11D-A27K-08	158	LUSC
TCGA-34-5234-01A-01D-1632-08	158	LUSC
TCGA-63-A5MR-01A-31D-A27K-08	157	LUSC
TCGA-22-4601-01A-01D-1441-08	156	LUSC
TCGA-63-A5MJ-01A-11D-A27K-08	156	LUSC
TCGA-85-7699-01A-11D-2122-08	155	LUSC
TCGA-85-8353-01A-21D-2293-08	155	LUSC
TCGA-39-5019-01A-01D-1817-08	154	LUSC
TCGA-39-5028-01A-01D-1441-08	153	LUSC
TCGA-77-8009-01A-11D-2184-08	153	LUSC
TCGA-58-8388-01A-11D-2323-08	152	LUSC
TCGA-85-7844-01A-11D-2122-08	151	LUSC
TCGA-85-A4CN-01A-11D-A24D-08	151	LUSC
TCGA-18-4721-01A-01D-1441-08	149	LUSC
TCGA-NK-A5CX-01A-11D-A26M-08	149	LUSC
TCGA-63-A5MY-01A-11D-A26M-08	147	LUSC
TCGA-58-8387-01A-11D-2293-08	146	LUSC
TCGA-66-2777-01A-01D-1267-08	146	LUSC
TCGA-66-2792-01A-01D-0983-08	146	LUSC
TCGA-77-8153-01A-11D-2395-08	145	LUSC
TCGA-85-A512-01A-11D-A26M-08	145	LUSC
TCGA-94-A5I6-01A-21D-A27K-08	145	LUSC
TCGA-56-8201-01A-11D-2244-08	144	LUSC
TCGA-66-2794-01A-01D-1267-08	144	LUSC
TCGA-77-8008-01A-21D-2184-08	144	LUSC
TCGA-22-5477-01A-01D-1632-08	143	LUSC
TCGA-22-5482-01A-01D-1632-08	143	LUSC
TCGA-39-5039-01A-01D-1441-08	143	LUSC
TCGA-56-8083-01A-11D-2244-08	142	LUSC
TCGA-96-8169-01A-11D-2293-08	142	LUSC
TCGA-98-A53B-01A-11D-A25L-08	141	LUSC
TCGA-34-5240-01A-01D-1441-08	140	LUSC
TCGA-77-A5G1-01A-11D-A27K-08	139	LUSC
TCGA-60-2709-01A-21D-1817-08	138	LUSC
TCGA-77-8146-01A-11D-2244-08	138	LUSC
TCGA-56-8503-01A-11D-2395-08	137	LUSC
TCGA-77-8143-01A-11D-2244-08	135	LUSC
TCGA-52-7811-01A-11D-2122-08	134	LUSC
TCGA-22-5480-01A-01D-1632-08	133	LUSC
TCGA-39-5035-01A-01D-1441-08	133	LUSC
